game_ID,play_ID,NFL_ID,name,position,max_vel,max_accel
2022091900,1905,52647,Dane Jackson,CB,4.24,1.77
2022091900,3147,55241,C.J. Brewer,DT,6.5,2.82
2022091900,3529,54554,Terrel Bernard,OLB,7.8,4.08
2022091901,696,35452,Brandon Graham,DE,6.54,2.07
2022091901,1311,52497,Cameron Dantzler,CB,,
2022091901,2223,48516,T.J. Edwards,ILB,4.69,5.62
2022091901,2428,42431,Danielle Hunter,OLB,2.44,3.32
2022091901,2470,38559,Harrison Smith,SS,5.76,4.17
2022091901,3515,46652,Chandon Sullivan,CB,3.29,2.73
2022092200,419,52452,Grant Delpit,SS,3.23,4.89
2022092200,419,44974,Anthony Walker,MLB,5.78,3.59
2022092200,419,53481,Jeremiah Owusu-Koramoah,OLB,3.81,6.97
2022092200,601,44886,Chris Wormley,DE,1.54,1.23
2022092200,722,45038,Isaac Rochell,DE,6.03,3.34
2022092200,847,54533,Martin Emerson,CB,2.56,2.53
2022092200,847,45038,Isaac Rochell,DE,,
2022092200,847,52505,Jacob Phillips,MLB,4.87,4.11
2022092200,1126,44878,Ahkello Witherspoon,CB,4.38,4.67
2022092200,1477,54533,Martin Emerson,CB,7.27,7.19
2022092200,1477,52505,Jacob Phillips,MLB,7.56,4.64
2022092200,1477,53481,Jeremiah Owusu-Koramoah,OLB,8.51,4.01
2022092200,1686,43325,Myles Jack,ILB,6.0,3.0
2022092200,1756,46902,Robert Spillane,ILB,7.63,4.21
2022092200,1756,43325,Myles Jack,ILB,8.08,2.85
2022092200,2428,46073,Denzel Ward,CB,,
2022092200,2537,46902,Robert Spillane,ILB,6.88,3.21
2022092200,2537,47793,Devin Bush,ILB,6.17,3.08
2022092200,3007,43325,Myles Jack,ILB,3.7,3.1
2022092200,3007,46097,Terrell Edmunds,SS,,
2022092200,3156,47793,Devin Bush,ILB,1.73,3.2
2022092200,3858,45038,Isaac Rochell,DE,5.51,3.64
2022092200,3858,54533,Martin Emerson,CB,4.81,3.35
2022092500,1170,48544,Shy Tuttle,DT,,
2022092500,2284,42436,Henry Anderson,DE,4.12,1.7
2022092500,3413,43409,David Onyemata,DT,,
2022092500,3763,48544,Shy Tuttle,DT,3.18,2.42
2022092501,225,46229,Ogbonnia Okoronkwo,DE,2.96,2.31
2022092501,655,54513,Jaquan Brisker,SS,8.63,3.02
2022092501,684,44925,Eddie Jackson,SS,4.56,4.13
2022092501,836,43356,Maliek Collins,DT,3.65,1.66
2022092501,2763,54513,Jaquan Brisker,SS,8.18,3.77
2022092501,3140,46148,Rasheem Green,DE,2.14,1.57
2022092501,3140,41300,Christian Kirksey,OLB,2.99,3.97
2022092502,371,52546,L'Jarius Sneed,CB,5.37,4.73
2022092502,371,42406,Frank Clark,DE,6.24,2.6
2022092502,442,47867,Khalen Saunders,DT,2.19,1.98
2022092502,506,54708,Jaylen Watson,CB,3.76,3.31
2022092502,762,46304,Zaire Franklin,OLB,5.69,4.57
2022092502,1325,38540,Stephon Gilmore,CB,5.04,3.98
2022092502,2795,54704,Rodney Thomas,FS,5.8,5.54
2022092502,2795,38843,Rodney McLeod,FS,6.89,5.39
2022092502,2795,45287,Kenny Moore,CB,,
2022092502,2795,46304,Zaire Franklin,OLB,7.01,2.65
2022092502,2931,53450,Kwity Paye,DE,4.18,2.74
2022092502,3398,47867,Khalen Saunders,DT,4.24,5.68
2022092502,3443,52546,L'Jarius Sneed,CB,6.83,1.65
2022092503,80,46142,Jerome Baker,ILB,9.47,6.96
2022092503,212,54936,Kader Kohou,CB,3.1,1.91
2022092503,212,43327,Xavien Howard,CB,2.42,3.46
2022092503,919,52478,Brandon Jones,SS,8.74,4.08
2022092503,1246,47964,Jaquan Johnson,FS,6.42,1.65
2022092503,1310,46085,Tremaine Edmunds,ILB,7.13,4.3
2022092503,1310,53641,Damar Hamlin,SS,4.45,3.34
2022092503,1670,46085,Tremaine Edmunds,ILB,4.76,4.07
2022092503,1994,44887,Duke Riley,ILB,5.52,6.1
2022092503,2464,53465,Jevon Holland,FS,,
2022092503,2583,53465,Jevon Holland,FS,6.43,6.02
2022092503,2583,44887,Duke Riley,ILB,6.94,5.04
2022092503,3768,53459,Gregory Rousseau,DE,1.94,3.5
2022092504,63,42427,Jordan Hicks,ILB,8.52,3.88
2022092504,84,37078,Patrick Peterson,CB,7.71,3.46
2022092504,155,42431,Danielle Hunter,OLB,7.53,1.75
2022092504,1130,44888,Alex Anzalone,ILB,6.95,2.31
2022092504,1130,47975,Isaiah Buggs,DT,5.26,2.0
2022092504,1220,54653,Malcolm Rodriguez,ILB,,
2022092504,1765,47929,Amani Oruwariye,CB,6.38,3.57
2022092504,2170,52980,Juju Hughes,FS,6.5,3.23
2022092504,2302,52613,Josh Metellus,SS,4.41,6.01
2022092504,2423,44867,Dalvin Tomlinson,DT,2.03,1.92
2022092504,2423,52538,James Lynch,NT,1.81,2.84
2022092504,2639,47929,Amani Oruwariye,CB,4.58,5.55
2022092504,2639,54653,Malcolm Rodriguez,ILB,5.29,4.26
2022092504,3362,47929,Amani Oruwariye,CB,7.64,4.5
2022092504,3497,52980,Juju Hughes,FS,8.77,1.95
2022092504,3681,42465,Za'Darius Smith,OLB,5.73,4.99
2022092504,3799,42431,Danielle Hunter,OLB,2.65,3.17
2022092504,3799,42388,Eric Kendricks,ILB,,
2022092504,4144,46099,Mike Hughes,CB,7.83,2.45
2022092505,89,43700,Jonathan Jones,CB,4.52,3.85
2022092505,1043,44828,Marlon Humphrey,CB,8.69,2.7
2022092505,1067,33131,Calais Campbell,DE,1.67,1.6
2022092505,1067,54541,Travis Jones,DT,3.01,2.4
2022092505,2648,46504,Daniel Ekuale,DT,2.64,3.51
2022092505,2843,37778,Josh Bynes,ILB,7.51,6.85
2022092505,3180,44854,Marcus Williams,FS,6.26,4.14
2022092505,3307,53467,Christian Barmore,DT,2.29,2.22
2022092506,569,43350,Vonn Bell,SS,8.9,1.76
2022092506,821,43455,D.J. Reader,NT,2.43,3.19
2022092506,821,43641,Mike Hilton,CB,2.41,3.02
2022092506,1370,43301,Sheldon Rankins,DT,6.75,3.28
2022092506,2953,42467,Kwon Alexander,OLB,6.86,4.34
2022092506,2977,47786,Quinnen Williams,NT,2.84,2.63
2022092506,2977,41243,C.J. Mosley,ILB,3.68,4.46
2022092506,2977,47881,Quincy Williams,OLB,4.02,4.42
2022092506,3644,46123,Jessie Bates,FS,4.0,5.98
2022092506,3997,41243,C.J. Mosley,ILB,3.19,4.51
2022092506,3997,44929,Carl Lawson,DE,6.43,2.66
2022092507,77,53596,Nate Hobbs,CB,7.26,5.01
2022092507,742,40039,Duron Harmon,SS,9.16,2.33
2022092507,742,47810,Johnathan Abram,SS,6.82,4.56
2022092507,1468,53509,Divine Deablo,OLB,5.82,6.21
2022092507,1722,47889,Maxx Crosby,DE,4.17,4.84
2022092507,1722,53509,Divine Deablo,OLB,5.17,4.62
2022092507,2640,43411,Andrew Billings,DT,4.87,1.96
2022092507,3091,47899,Amani Hooker,FS,7.86,3.82
2022092508,935,35452,Brandon Graham,DE,6.3,3.06
2022092508,1602,47956,Cole Holcomb,ILB,8.18,1.36
2022092508,1829,48516,T.J. Edwards,ILB,6.64,4.17
2022092508,2523,42331,Efe Obada,DE,6.28,1.55
2022092508,2894,46188,Kyzir White,ILB,3.3,4.13
2022092508,2915,48516,T.J. Edwards,ILB,6.17,0.54
2022092508,2939,47888,Chauncey Gardner-Johnson,SS,8.72,3.68
2022092508,3216,46194,Avonte Maddox,CB,3.79,3.44
2022092508,3309,43351,James Bradberry,CB,6.13,5.28
2022092508,3518,46194,Avonte Maddox,CB,4.11,5.1
2022092508,3710,53592,Darrick Forrest,SS,5.83,6.21
2022092509,1212,45571,Michael Davis,CB,,
2022092509,1212,53476,Asante Samuel,CB,,
2022092509,1364,53494,Andre Cisco,SS,,
2022092509,1623,53476,Asante Samuel,CB,5.64,2.74
2022092509,2117,54492,Devin Lloyd,ILB,7.06,3.97
2022092509,2117,53494,Andre Cisco,SS,6.37,3.53
2022092509,2694,52431,Kenneth Murray,ILB,3.64,4.07
2022092509,2715,41231,Khalil Mack,OLB,6.42,4.11
2022092509,2739,54625,Otito Ogbonnia,DT,1.1,1.89
2022092509,2805,46086,Derwin James,FS,4.52,3.92
2022092509,2805,45571,Michael Davis,CB,5.71,3.69
2022092509,3385,46264,Sebastian Joseph,NT,4.24,2.59
2022092509,3517,42935,Bryce Callahan,CB,6.14,1.57
2022092509,3821,46156,Arden Key,OLB,7.85,4.65
2022092509,3821,53494,Andre Cisco,SS,6.97,6.74
2022092510,79,43335,A'Shawn Robinson,DT,2.68,2.47
2022092510,645,46657,Dennis Gardeck,OLB,6.44,6.93
2022092510,1388,43298,Leonard Floyd,DE,2.4,1.84
2022092510,1569,47844,Taylor Rapp,FS,4.56,6.58
2022092510,1569,46686,Grant Haley,CB,5.13,4.78
2022092510,2255,52945,Jace Whittaker,CB,6.3,3.38
2022092510,2353,43294,Jalen Ramsey,CB,4.98,7.22
2022092510,2611,46686,Grant Haley,CB,6.63,3.61
2022092510,3406,47816,Byron Murphy,CB,8.37,3.0
2022092510,3435,49410,Jalen Thompson,FS,6.56,4.01
2022092510,3485,44848,Budda Baker,SS,5.38,5.09
2022092510,3662,54677,Derion Kendrick,CB,3.5,4.34
2022092511,100,53469,Richie Grant,SS,4.36,4.66
2022092511,714,42480,Grady Jarrett,DT,6.11,2.3
2022092511,1191,47941,Michael Jackson,CB,7.86,2.86
2022092511,1514,46091,Rashaan Evans,ILB,4.01,4.07
2022092511,1514,48520,Anthony Rush,DT,1.19,1.74
2022092511,2591,46091,Rashaan Evans,ILB,2.78,4.18
2022092511,2591,53469,Richie Grant,SS,5.52,2.9
2022092511,3137,46091,Rashaan Evans,ILB,5.72,4.76
2022092511,3137,52272,Dee Alford,CB,5.01,4.93
2022092511,3426,52527,Mykal Walker,ILB,5.01,4.7
2022092511,3584,52424,A.J. Terrell,CB,5.61,1.91
2022092512,141,44911,Rasul Douglas,CB,,
2022092512,334,46132,Carlton Davis,CB,5.41,5.47
2022092512,491,47877,Jamel Dean,CB,3.55,4.36
2022092512,1278,42560,Rakeem Nunez-Roches,NT,3.77,1.51
2022092512,1278,46081,Vita Vea,NT,4.65,2.24
2022092512,1278,41915,Shaquil Barrett,OLB,2.61,3.66
2022092512,1299,41915,Shaquil Barrett,OLB,,
2022092512,1566,47882,Mike Edwards,FS,6.27,4.25
2022092512,1714,47882,Mike Edwards,FS,6.84,4.56
2022092512,1754,46132,Carlton Davis,CB,2.83,4.04
2022092512,1778,47882,Mike Edwards,FS,5.58,4.22
2022092512,2474,47877,Jamel Dean,CB,7.89,4.08
2022092512,2498,47882,Mike Edwards,FS,5.09,4.08
2022092512,2800,41915,Shaquil Barrett,OLB,7.61,5.59
2022092512,2887,47795,Rashan Gary,OLB,5.45,3.42
2022092512,3022,46159,Deadrin Senat,DT,5.28,3.49
2022092512,3530,48241,Keisean Nixon,CB,3.74,2.01
2022092512,3602,43404,De'Vondre Campbell,ILB,7.09,6.27
2022092513,247,53601,Deommodore Lenoir,CB,7.38,5.2
2022092513,247,46139,Fred Warner,ILB,7.8,4.94
2022092513,296,35459,Kareem Jackson,SS,5.5,5.83
2022092513,320,53438,Patrick Surtain,CB,8.4,6.9
2022092513,320,35459,Kareem Jackson,SS,,
2022092513,386,42393,Ronald Darby,CB,5.2,2.7
2022092513,579,54529,Nik Bonitto,OLB,6.3,2.71
2022092513,864,42403,Randy Gregory,DE,1.97,1.59
2022092513,2291,53601,Deommodore Lenoir,CB,7.03,2.37
2022092513,2291,46139,Fred Warner,ILB,7.88,3.67
2022092513,2320,38868,Tashaun Gipson,FS,5.07,3.24
2022092513,2479,47931,Dre Greenlaw,ILB,3.91,4.18
2022092513,2479,53601,Deommodore Lenoir,CB,5.15,4.14
2022092513,3475,47931,Dre Greenlaw,ILB,7.45,4.36
2022092513,3475,46757,Charvarius Ward,CB,5.42,6.47
2022092513,3663,46175,Josey Jewell,ILB,6.04,3.5
2022092600,934,55149,Markquese Bell,FS,7.49,2.13
2022092600,1739,41263,Demarcus Lawrence,DE,,
2022092600,2095,47841,Trysten Hill,DT,5.24,2.15
2022092600,2233,44904,Jourdan Lewis,CB,5.12,4.61
2022092600,2318,52444,Xavier McKinney,FS,5.67,1.85
2022092600,2318,47878,Oshane Ximines,OLB,5.06,3.87
2022092600,2638,44830,Adoree' Jackson,CB,3.8,2.65
2022092600,2638,47891,Julian Love,SS,6.55,3.64
2022092600,2707,52444,Xavier McKinney,FS,6.88,3.86
2022092600,2707,52663,Tae Crowder,ILB,7.55,1.78
2022092600,2707,54546,Cordale Flott,CB,3.63,8.25
2022092600,3231,44893,Fabian Moreau,CB,5.12,4.61
2022092600,3231,47891,Julian Love,SS,6.37,3.7
2022092600,3691,47996,Donovan Wilson,SS,,
2022092900,334,47855,Germaine Pratt,OLB,4.68,5.03
2022092900,334,46138,B.J. Hill,DT,3.85,2.17
2022092900,479,47855,Germaine Pratt,OLB,5.32,3.77
2022092900,581,44887,Duke Riley,ILB,8.32,3.78
2022092900,883,42390,Eric Rowe,SS,9.52,3.27
2022092900,1010,40030,John Jenkins,NT,1.92,2.21
2022092900,1010,43503,Elandon Roberts,ILB,2.53,2.79
2022092900,1627,47796,Christian Wilkins,DT,5.52,3.4
2022092900,2829,54936,Kader Kohou,CB,5.08,0.88
2022092900,3329,46123,Jessie Bates,FS,7.0,6.16
2022092900,3329,45226,Josh Tupou,NT,5.93,2.81
2022092900,3371,47855,Germaine Pratt,OLB,7.36,1.74
2022091804,1097,53489,Pete Werner,OLB,3.26,1.9
2022091804,1349,38588,Lavonte David,ILB,3.59,3.3
2022091804,1741,46132,Carlton Davis,CB,5.78,2.54
2022091804,2066,41257,Bradley Roby,CB,3.89,5.88
2022091804,2547,37097,Cameron Jordan,DE,3.5,1.47
2022091804,2905,46083,Marcus Davenport,DE,4.22,2.52
2022091804,2905,41257,Bradley Roby,CB,3.73,5.1
2022091804,2905,48544,Shy Tuttle,DT,3.84,2.4
2022091804,3388,53489,Pete Werner,OLB,3.55,3.16
2022091805,1243,52444,Xavier McKinney,FS,7.92,0.16
2022091805,1402,46527,Frankie Luvu,ILB,2.72,2.58
2022091805,1402,42368,Shaq Thompson,ILB,3.66,4.28
2022091805,2088,42368,Shaq Thompson,ILB,4.65,2.5
2022091805,2088,45004,Xavier Woods,FS,,
2022091805,2457,42368,Shaq Thompson,ILB,6.32,2.49
2022091805,3313,42470,Damien Wilson,MLB,6.01,4.54
2022091805,3313,45004,Xavier Woods,FS,4.01,3.96
2022091806,367,44906,Cameron Sutton,CB,3.4,2.79
2022091806,1140,43700,Jonathan Jones,CB,8.68,4.66
2022091806,1559,52991,Myles Bryant,CB,8.12,2.28
2022091806,2390,44837,Jabrill Peppers,SS,5.14,3.27
2022091806,2486,46097,Terrell Edmunds,SS,8.61,4.97
2022091806,2486,44906,Cameron Sutton,CB,9.73,1.85
2022091806,2533,44906,Cameron Sutton,CB,4.52,4.56
2022091806,2533,43325,Myles Jack,ILB,4.35,3.16
2022091806,3107,44878,Ahkello Witherspoon,CB,6.04,4.05
2022091806,3609,46902,Robert Spillane,ILB,3.79,3.44
2022091806,3609,45395,Arthur Maulet,CB,4.14,6.24
2022091807,401,38592,Casey Hayward,CB,5.53,3.0
2022091807,897,39908,Erik Harris,FS,7.34,2.61
2022091807,1430,52424,A.J. Terrell,CB,7.31,1.9
2022091807,1642,52424,A.J. Terrell,CB,3.93,2.2
2022091807,1642,54503,Arnold Ebiketie,OLB,4.82,2.09
2022091807,2417,52607,Jordan Fuller,SS,4.67,4.56
2022091807,2417,48026,Nick Scott,SS,4.58,3.72
2022091807,3099,46771,Abdullah Anderson,DE,2.25,3.36
2022091807,3518,53469,Richie Grant,SS,3.36,4.05
2022091807,3597,52272,Dee Alford,CB,7.71,4.67
2022091808,178,44873,Josh Jones,FS,4.89,7.21
2022091808,241,52435,Jordyn Brooks,ILB,,
2022091808,241,47871,Cody Barton,MLB,5.36,3.7
2022091808,544,54574,Coby Bryant,CB,7.78,8.13
2022091808,631,54574,Coby Bryant,CB,4.93,4.55
2022091808,1173,52435,Jordyn Brooks,ILB,4.99,5.41
2022091808,2308,46117,Uchenna Nwosu,OLB,3.25,5.99
2022091808,2308,54574,Coby Bryant,CB,6.6,4.41
2022091808,2378,52435,Jordyn Brooks,ILB,2.35,1.57
2022091808,2622,52435,Jordyn Brooks,ILB,7.09,4.55
2022091808,2622,54574,Coby Bryant,CB,0.42,5.61
2022091808,3311,54574,Coby Bryant,CB,6.78,2.72
2022091809,1463,44872,Chidobe Awuzie,CB,,
2022091809,1739,44872,Chidobe Awuzie,CB,7.05,4.89
2022091809,1816,46215,Tre Flowers,CB,8.3,2.22
2022091809,2424,53441,Micah Parsons,OLB,5.89,4.05
2022091809,3911,44872,Chidobe Awuzie,CB,6.13,4.91
2022091810,78,42030,K'Waun Williams,CB,2.76,4.22
2022091810,78,46074,Bradley Chubb,OLB,3.54,3.31
2022091810,521,54468,Derek Stingley,CB,6.92,5.45
2022091810,550,54468,Derek Stingley,CB,9.39,3.69
2022091810,550,41361,Kevin Pierre-Louis,OLB,5.29,6.18
2022091810,1470,45011,D.J. Jones,DT,2.32,1.21
2022091810,1470,53581,Caden Sterns,FS,5.6,4.87
2022091810,1565,35459,Kareem Jackson,SS,8.18,3.94
2022091810,2919,41300,Christian Kirksey,OLB,5.62,2.92
2022091810,3256,42441,Steven Nelson,CB,5.93,7.27
2022091810,4009,46148,Rasheem Green,DE,2.43,2.56
2022091810,4009,42441,Steven Nelson,CB,,
2022091810,4009,54502,Jalen Pitre,FS,2.79,3.79
2022091811,713,49410,Jalen Thompson,FS,7.3,2.4
2022091811,835,45008,Tanner Vallejo,ILB,5.06,6.56
2022091811,915,53639,Victor Dimukeje,OLB,6.53,5.73
2022091811,1076,47810,Johnathan Abram,SS,3.42,2.7
2022091811,2327,44968,Jayon Brown,OLB,2.86,4.72
2022091811,2676,47848,Zach Allen,DE,3.68,2.46
2022091811,3428,46521,Ben Niemann,ILB,3.04,4.64
2022091811,3428,53445,Zaven Collins,OLB,2.71,3.57
2022091811,3470,52539,Rashard Lawrence,NT,3.59,2.39
2022091811,3698,47810,Johnathan Abram,SS,7.26,4.39
2022091811,4222,53596,Nate Hobbs,CB,6.81,3.25
2022091811,4519,52416,Isaiah Simmons,DB,7.93,6.11
2022091811,4519,52945,Jace Whittaker,CB,6.86,4.02
2022091812,109,54504,Kyler Gordon,CB,7.4,3.97
2022091812,133,37087,Robert Quinn,OLB,6.69,4.01
2022091812,769,45345,Nicholas Morrow,OLB,4.03,3.17
2022091812,904,44911,Rasul Douglas,CB,4.87,2.75
2022091812,1401,54513,Jaquan Brisker,SS,6.34,4.49
2022091812,1401,46077,Roquan Smith,ILB,6.1,6.92
2022091812,1401,47973,Armon Watts,NT,4.87,7.09
2022091812,1732,54513,Jaquan Brisker,SS,6.81,4.76
2022091812,1819,54487,Quay Walker,ILB,4.24,5.23
2022091812,1819,43338,Jarran Reed,DT,6.34,4.23
2022091812,2537,43426,Dean Lowry,DE,6.74,3.48
2022091812,2537,46087,Jaire Alexander,CB,4.65,4.95
2022091812,2810,43426,Dean Lowry,DE,4.6,1.52
2022091812,2969,45009,Al-Quadin Muhammad,DE,7.53,3.85
2022091900,137,54500,Roger McCreary,CB,5.38,3.47
2022091900,256,54500,Roger McCreary,CB,4.56,2.85
2022091900,588,54650,Christian Benford,CB,6.45,4.29
2022091900,736,53451,Caleb Farley,CB,5.25,1.94
2022091900,944,46190,Taron Johnson,CB,5.92,3.37
2022091900,1066,52462,A.J. Epenesa,DE,4.08,2.03
2022091900,1400,54500,Roger McCreary,CB,5.82,4.63
2022091900,1507,42395,Jordan Phillips,DE,2.26,1.32
2022091900,1528,37075,Von Miller,OLB,4.21,3.11
2022091900,1687,44869,Zach Cunningham,ILB,4.82,4.46
2022091900,1687,53564,Rashad Weaver,OLB,6.27,2.33
2022091900,2022,54488,Kaiir Elam,CB,8.85,2.49
2022091901,567,53554,Camryn Bynum,FS,5.46,4.38
2022091901,1082,47888,Chauncey Gardner-Johnson,SS,8.93,3.48
2022091901,1156,46188,Kyzir White,ILB,6.72,5.04
2022091901,1156,35452,Brandon Graham,DE,5.42,3.07
2022091901,1156,44825,Haason Reddick,OLB,7.58,4.81
2022091901,1290,52497,Cameron Dantzler,CB,6.0,5.36
2022091901,1641,52448,Ross Blacklock,DT,3.06,3.82
2022091901,2028,38559,Harrison Smith,SS,4.48,8.48
2022091901,3110,43351,James Bradberry,CB,6.81,1.14
2022091901,3735,48516,T.J. Edwards,ILB,5.78,3.05
2022091901,3976,46199,Josh Sweat,DE,4.62,3.31
2022091901,3976,46188,Kyzir White,ILB,6.67,5.06
2022092200,489,44974,Anthony Walker,MLB,7.26,4.98
2022092200,577,46698,Levi Wallace,CB,8.82,2.35
2022092200,643,44878,Ahkello Witherspoon,CB,5.29,2.89
2022092200,746,46073,Denzel Ward,CB,3.17,8.46
2022092200,791,54533,Martin Emerson,CB,,
2022092200,1662,43325,Myles Jack,ILB,,
2022092200,2134,44903,John Johnson,FS,6.5,2.97
2022092200,2134,46098,Taven Bryan,DT,,
2022092200,2674,54549,DeMarvin Leal,DE,4.42,3.21
2022092200,2674,46097,Terrell Edmunds,SS,6.19,7.56
2022092200,3179,37104,Cameron Heyward,DT,3.98,1.0
2022092200,3179,47793,Devin Bush,ILB,4.72,3.51
2022092200,3439,52971,Jamir Jones,OLB,7.12,4.84
2022092200,3460,47793,Devin Bush,ILB,5.51,3.65
2022092200,3505,52510,Alex Highsmith,OLB,7.26,2.23
2022092500,586,46527,Frankie Luvu,ILB,1.68,3.34
2022092500,1074,46527,Frankie Luvu,ILB,5.88,6.34
2022092500,1524,40017,Tyrann Mathieu,FS,6.93,4.31
2022092500,1767,52852,Myles Hartsfield,FS,2.16,1.29
2022092500,2462,42421,P.J. Williams,CB,8.77,3.39
2022092500,2732,41257,Bradley Roby,CB,7.79,2.9
2022092500,2874,54948,Marquan McCall,NT,2.41,2.59
2022092500,3980,43409,David Onyemata,DT,3.81,3.07
2022092501,979,46077,Roquan Smith,ILB,4.26,2.88
2022092501,1060,53624,Roy Lopez,DT,4.09,3.64
2022092501,1650,46669,Jonathan Owens,FS,7.18,5.15
2022092501,2183,44925,Eddie Jackson,SS,7.62,6.37
2022092501,2183,54504,Kyler Gordon,CB,4.42,7.08
2022092501,3161,46148,Rasheem Green,DE,4.32,3.91
2022092501,3161,53624,Roy Lopez,DT,1.72,2.79
2022092501,3295,52498,Jonathan Greenard,DE,2.48,1.54
2022092501,3824,54504,Kyler Gordon,CB,8.6,2.36
2022092501,3824,44925,Eddie Jackson,SS,9.01,2.4
2022092502,288,53450,Kwity Paye,DE,5.77,1.41
2022092502,549,44957,Grover Stewart,DT,1.6,2.01
2022092502,643,35493,Carlos Dunlap,OLB,8.49,3.83
2022092502,931,47984,Rashad Fenton,CB,6.32,2.7
2022092502,2820,46304,Zaire Franklin,OLB,9.3,2.92
2022092502,2907,38540,Stephon Gilmore,CB,4.23,4.91
2022092502,3302,46304,Zaire Franklin,OLB,2.24,4.69
2022092503,499,44976,Matt Milano,OLB,4.09,4.35
2022092503,837,46142,Jerome Baker,ILB,8.52,4.57
2022092503,837,43503,Elandon Roberts,ILB,5.35,2.82
2022092503,2607,42444,Trey Flowers,OLB,8.94,3.43
2022092503,2890,53465,Jevon Holland,FS,,
2022092503,2916,46142,Jerome Baker,ILB,3.73,4.48
2022092503,2916,53447,Jaelan Phillips,OLB,,
2022092503,3594,43327,Xavien Howard,CB,,
2022092503,3688,43503,Elandon Roberts,ILB,4.47,2.4
2022092503,3688,46142,Jerome Baker,ILB,3.25,2.43
2022092504,265,46259,DeShon Elliott,FS,6.41,5.12
2022092504,465,37078,Patrick Peterson,CB,7.8,5.05
2022092504,691,42427,Jordan Hicks,ILB,1.45,1.91
2022092504,691,42388,Eric Kendricks,ILB,3.16,2.96
2022092504,755,52497,Cameron Dantzler,CB,7.22,0.56
2022092504,1052,47975,Isaiah Buggs,DT,3.99,3.07
2022092504,1194,47929,Amani Oruwariye,CB,8.08,6.43
2022092504,1472,52497,Cameron Dantzler,CB,6.95,4.62
2022092504,2747,52613,Josh Metellus,SS,3.62,6.57
2022092504,2902,44888,Alex Anzalone,ILB,8.07,3.66
2022092504,2902,46259,DeShon Elliott,FS,6.4,3.14
2022092504,3017,42427,Jordan Hicks,ILB,5.12,5.47
2022092504,3702,46652,Chandon Sullivan,CB,6.48,2.92
2022092505,164,44999,Chuck Clark,SS,8.01,4.44
2022092505,164,54584,Jalyn Armour-Davis,CB,7.2,2.86
2022092505,449,35466,Devin McCourty,FS,4.25,0.88
2022092505,678,54584,Jalyn Armour-Davis,CB,9.69,4.75
2022092505,776,52436,Patrick Queen,ILB,5.42,0.32
2022092505,1572,47938,Mack Wilson,OLB,6.92,5.33
2022092505,3437,54479,Kyle Hamilton,FS,9.31,3.29
2022092505,3740,42361,Marcus Peters,CB,4.62,3.8
2022092506,56,41243,C.J. Mosley,ILB,7.43,3.43
2022092506,56,41270,Lamarcus Joyner,SS,3.91,5.74
2022092506,495,44872,Chidobe Awuzie,CB,3.39,3.61
2022092506,495,44915,Trey Hendrickson,DE,6.12,4.38
2022092506,545,43350,Vonn Bell,SS,5.29,2.42
2022092506,800,43641,Mike Hilton,CB,7.82,4.61
2022092506,1434,54491,Jermaine Johnson,DE,2.69,1.38
2022092506,1434,46186,Jordan Whitehead,SS,2.11,2.73
2022092506,1743,47881,Quincy Williams,OLB,2.67,3.9
2022092506,1917,47881,Quincy Williams,OLB,7.02,3.58
2022092506,3072,46186,Jordan Whitehead,SS,7.04,4.62
2022092506,3072,47881,Quincy Williams,OLB,6.39,2.83
2022092506,3096,47881,Quincy Williams,OLB,3.21,4.17
2022092506,3163,52515,Akeem Davis-Gaither,OLB,6.26,2.85
2022092506,3567,43641,Mike Hilton,CB,3.55,3.01
2022092506,3700,43299,Eli Apple,CB,7.24,2.39
2022092506,3908,46253,Marcell Harris,OLB,3.96,4.22
2022092506,3908,41243,C.J. Mosley,ILB,3.73,5.12
2022092506,4261,43641,Mike Hilton,CB,4.55,4.1
2022092507,310,44968,Jayon Brown,OLB,4.51,4.69
2022092507,310,53509,Divine Deablo,OLB,3.45,4.53
2022092507,788,53596,Nate Hobbs,CB,6.69,2.38
2022092507,788,40039,Duron Harmon,SS,7.03,2.29
2022092507,1114,53508,Malcolm Koonce,DE,4.09,2.61
2022092507,2688,47889,Maxx Crosby,DE,3.21,2.26
2022092507,2688,38551,Chandler Jones,DE,4.1,2.16
2022092507,2832,53564,Rashad Weaver,OLB,,
2022092507,2832,47899,Amani Hooker,FS,7.97,3.89
2022092507,2934,48581,Roderic Teamer,SS,8.1,3.91
2022092507,3407,47899,Amani Hooker,FS,3.43,4.77
2022092507,3407,54500,Roger McCreary,CB,6.86,1.36
2022092508,720,47956,Cole Holcomb,ILB,5.16,2.77
2022092508,786,53503,Benjamin St-Juste,CB,,
2022092508,839,47956,Cole Holcomb,ILB,2.86,1.23
2022092508,1626,47956,Cole Holcomb,ILB,2.51,4.13
2022092508,1626,47809,Montez Sweat,DE,2.64,1.43
2022092508,1929,52624,Kamren Curl,SS,8.57,4.14
2022092508,2825,43351,James Bradberry,CB,4.51,3.3
2022092508,4047,53552,Zech McPhearson,CB,4.7,3.32
2022092508,4243,53716,Milo Eifler,OLB,3.47,3.95
2022092509,148,46264,Sebastian Joseph,NT,3.13,3.31
2022092509,741,41269,Kyle Van Noy,OLB,7.65,6.49
2022092509,950,41269,Kyle Van Noy,OLB,6.03,3.68
2022092509,950,43332,Austin Johnson,NT,7.47,3.59
